,original_prices,original_competitor_prices,original_revenue,optimised_revenue_calculated,model_optimised_prices
395,1940.76,1974.5170805060093,1649.646,1618.568049428084,1395.0
396,1687.84,1766.6313759358516,1502.1776,1440.9643294685136,1395.0
397,1482.88,1415.2680436224737,726.6112,1170.472750590261,1300.0
398,1677.85,1656.5242345921229,1174.495,1408.5702487074332,1395.0
399,1535.93,1467.94010050784,752.6057000000001,1200.176275218035,1350.0
400,1727.04,1725.4735682537596,1260.7392,1384.2891118903992,1390.0
401,1511.08,1474.710185934831,861.3155999999999,1181.893505301925,1330.0
402,1509.13,1465.780020184128,799.8389000000001,1171.5604107769364,1330.0
403,1470.19,1400.236094885466,617.4798,1128.9308547731312,1280.0
404,1741.25,1695.539032519142,1062.1625,1375.2687494448837,1390.0
405,1821.24,1787.7154214415864,1238.4432000000002,1419.7728809125467,1390.0
406,1440.26,1524.6105251836436,1224.221,1219.2047213722817,1350.0
407,1542.31,1483.622532803789,771.155,1197.6256433940473,1330.0
408,1442.35,1342.6792669369615,447.1285,1055.8351342175213,1255.0
409,1457.43,1451.6058820757348,947.3295,1165.021358232216,1300.0
410,1772.49,1766.461277674001,1276.1928,1419.7728809125467,1390.0
411,1706.56,1592.2018787284233,665.5584,1313.7192814831662,1350.0
412,1656.58,1567.7302457950093,712.3294,1292.9315417740115,1350.0
413,1487.7,1565.5679934981924,1264.545,1292.9315417740115,1350.0
414,1532.7,1615.1102800528868,1302.795,1317.9104640771066,1350.0
415,1510.76,1571.393440785998,1223.7156,1294.6319817508827,1350.0
416,1400.8,1421.5518890181272,1008.576,1150.668665263217,1300.0
417,1440.86,1505.204422337706,1181.5051999999998,1204.003046513604,1350.0
418,1898.93,1913.6152046067907,1500.1547,1461.7824001077013,1390.0
419,1683.94,1749.8119560202636,1414.5096,1419.1981257220102,1390.0
420,1501.02,1460.7525103183818,825.561,1158.0480985832482,1330.0
421,1458.09,1396.2591689452036,656.1405,1127.1947795323117,1280.0
422,1605.13,1529.8035648341424,738.3598000000001,1239.5767973106722,1350.0
423,1791.17,1738.9512757371497,1092.6137,1395.1887222231924,1390.0
424,1739.21,1677.5197821953293,991.3497,1375.2687494448837,1390.0
425,1682.22,1672.109450845284,1177.554,1366.4172388121863,1390.0
426,1676.27,1627.2199707341636,955.4739,1339.8651764272872,1350.0
427,1653.34,1537.5232011630717,578.669,1269.813763287173,1350.0
428,1505.42,1453.107756114841,767.7642000000001,1158.0480985832482,1330.0
429,1460.49,1395.634757561454,657.2205,1127.1947795323117,1280.0
430,1510.52,1472.1558819243728,830.7860000000001,1181.893505301925,1330.0
431,1660.59,1727.6994584413278,1394.8955999999998,1384.2891118903992,1390.0
432,1762.64,1670.7114660614734,846.0672000000001,1366.4172388121863,1390.0
433,1734.62,1787.9764689667502,1439.7345999999998,1419.7728809125467,1390.0
434,1467.66,1448.731828552502,895.2726,1165.021358232216,1300.0
435,1672.8,1655.7852655265017,1104.048,1366.4172388121863,1390.0
436,1527.79,1530.2502216754744,1054.1751,1239.5767973106722,1350.0
437,1493.89,1566.6950324709385,1254.8676,1292.9315417740115,1350.0
438,1616.88,1585.4340507678685,1002.4656,1294.6319817508827,1350.0
439,1653.99,1663.1665897466394,1207.4127,1366.4172388121863,1390.0
440,1677.01,1686.9524438908406,1257.7575,1375.2687494448837,1390.0
441,1539.03,1592.375895028247,1246.6143,1317.361978514475,1350.0
442,1464.12,1388.2278353435324,600.2891999999999,1112.9718172657672,1255.0
443,1566.17,1546.2398429636785,1018.0105,1269.813763287173,1350.0
444,1519.18,1468.7277975146765,789.9736,1181.893505301925,1330.0
445,1528.27,1571.7253393987246,1207.3333,1294.6319817508827,1350.0
446,1760.27,1672.365572302926,844.9295999999999,1366.4172388121863,1390.0
447,1684.32,1725.1880908845033,1347.456,1384.2891118903992,1390.0
448,1634.36,1545.7362545228914,686.4311999999999,1269.813763287173,1350.0
449,1517.45,1482.015394053796,864.9464999999999,1197.6256433940473,1330.0
450,1648.52,1708.7522273587686,1368.2715999999998,1384.2891118903992,1390.0
451,1764.56,1747.6119369544735,1235.1919999999998,1419.1981257220102,1390.0
452,1817.63,1770.14214023131,1163.2832,1419.7728809125467,1390.0
453,1954.66,1916.7783519333043,1368.262,1461.7824001077013,1390.0
454,1680.66,1593.5653182447215,789.9102,1317.361978514475,1350.0
455,1578.79,1547.7314797707943,947.274,1269.813763287173,1350.0
456,1610.79,1561.4059946541329,885.9345000000001,1292.9315417740115,1350.0
457,1502.85,1466.5638966382728,856.6244999999999,1171.5604107769364,1330.0
458,1602.95,1589.645738507715,1073.9765,1313.7192814831662,1350.0
459,1527.99,1429.4481873934951,534.7964999999999,1142.5471275658695,1300.0
460,1721.04,1645.5345967131336,877.7304,1354.7032322036036,1390.0
461,1733.05,1777.4224380802866,1403.7705,1419.7728809125467,1390.0
462,1496.15,1522.932045084574,1122.1125000000002,1219.2047213722817,1350.0
463,1594.11,1544.8956537711929,908.6427,1269.813763287173,1350.0
464,1512.19,1560.8088956698473,1194.6301,1292.9315417740115,1350.0
465,1499.24,1518.9906154279963,1094.4452,1219.2047213722817,1350.0
466,1562.28,1489.3894097481725,718.6488,1203.3751835534326,1330.0
467,1709.39,1602.0030936384185,700.8499,1317.361978514475,1350.0
468,1651.4,1647.6029336982692,1189.008,1355.264131118119,1390.0
469,1520.48,1457.0145746818118,699.4208,1158.0480985832482,1330.0
470,1497.45,1396.2188222517095,494.15850000000006,1127.1947795323117,1280.0
471,1532.54,1604.95190747847,1287.3336,1317.9104640771066,1350.0
472,1545.57,1436.8493740075291,510.0381,1164.3295760837266,1300.0
473,1544.67,1579.9585282764351,1173.9492,1294.6319817508827,1350.0
474,1738.7,1753.014969614376,1338.799,1419.1981257220102,1390.0
475,1748.72,1806.9330520872213,1468.9248,1419.7728809125467,1390.0
476,1692.76,1604.5422441849837,761.742,1317.9104640771066,1350.0
477,1562.89,1471.993205188136,625.1560000000001,1181.893505301925,1330.0
478,1628.95,1595.3812818504273,1009.949,1317.361978514475,1350.0
479,1613.94,1627.5239547129615,1178.1762,1339.8651764272872,1350.0
480,1544.04,1437.3349362646695,494.0928,1164.3295760837266,1300.0
481,1736.04,1713.3820255646986,1163.1468,1384.2891118903992,1390.0
482,1637.1,1659.4483848597772,1260.567,1366.4172388121863,1390.0
483,1763.19,1716.2558717860309,1075.5459,1384.2891118903992,1390.0
484,1537.19,1487.5546104224552,830.0826000000001,1199.0842540149567,1330.0
485,1640.27,1711.586141490408,1394.2295,1384.2891118903992,1390.0
486,1639.29,1624.6161094721058,1081.9314,1339.8651764272872,1350.0
487,1621.37,1667.8783811374365,1313.3097,1366.4172388121863,1390.0
488,1832.4,1746.7619085071506,989.496,1395.1887222231924,1390.0
489,1685.43,1639.286800619519,1028.1123,1354.7032322036036,1390.0
490,1530.46,1530.893064011053,1040.7128,1239.5767973106722,1350.0
491,1488.54,1508.39944951388,1101.5196,1204.003046513604,1350.0
492,1556.65,1521.8166747858852,933.99,1219.2047213722817,1350.0
493,1625.66,1692.124745788984,1381.811,1375.2687494448837,1390.0
494,1529.66,1485.1012011389696,841.3130000000001,1199.0842540149567,1330.0
495,1842.76,1914.0165327006312,1603.2012,1462.5359559163126,1390.0
496,1682.84,1577.7231445711489,689.9644,1294.6319817508827,1350.0
497,1544.88,1448.1663922803573,556.1568,1165.021358232216,1300.0
498,1710.85,1601.4482433799706,701.4485,1317.361978514475,1350.0
499,1524.93,1580.419311907776,1235.1933,1294.6319817508827,1350.0
500,2628.04,2621.9437561586687,1944.7496,2263.7096693381745,2350.0
501,2568.08,2565.008767490584,1849.0176,2098.677881170197,2350.0
502,2492.13,2499.090448789099,1794.3336,2041.4027190102056,2350.0
503,2423.19,2463.1792059809304,1841.6244,1948.9568511066261,2340.0
504,2658.25,2678.1411545519786,2073.435,2310.7107178043966,2350.0
505,2848.24,2874.0519033353244,2307.0744,2478.026923596396,2380.0
506,2545.26,2570.198286479815,1908.945,2144.3773784274845,2350.0
507,2549.31,2588.24659708865,1988.4618,2186.7257581801773,2350.0
508,2583.35,2681.272397860191,2195.8475,2310.7107178043966,2350.0
509,2507.43,2598.384066644697,2081.1669,2186.7257581801773,2350.0
510,2782.49,2682.329329870905,1725.1437999999998,2310.7107178043966,2350.0
511,2623.56,2588.465624917291,1757.7852,2186.7257581801773,2350.0
512,2712.58,2636.4484916823494,1708.9254,2283.275244965284,2350.0
513,2497.7,2412.6581253548297,1398.712,1834.388645081731,2310.0
514,2444.7,2420.6802334367426,1613.502,1834.388645081731,2310.0
515,2480.76,2530.7251915983697,1959.8004000000003,2041.575807326801,2350.0
516,2383.8,2471.805636874262,1954.716,1973.5704234282339,2340.0
517,2551.86,2488.7955333979166,1531.116,2008.0087697923934,2350.0
518,2845.93,2921.742866913989,2447.4998,2540.077920505713,2380.0
519,2697.94,2682.814598518561,1969.4962,2310.7107178043966,2350.0
520,2587.02,2509.940866979802,1500.4716,2041.4027190102056,2350.0
521,2505.09,2540.0450427373707,1928.9193,2029.3622363474628,2350.0
522,2427.13,2496.117562474464,1941.704,2008.0087697923934,2350.0
523,2766.17,2708.0161374916,1853.3339,2327.7288706557683,2350.0
524,2727.21,2745.0723890174745,2154.4959000000003,2369.7234958471313,2380.0
525,2701.22,2708.093230320284,2052.9272,2327.7288706557683,2350.0
526,2614.27,2563.17950008863,1751.5609000000002,2098.677881170197,2350.0
527,2582.34,2666.262819165149,2143.3422,2296.5631996309016,2350.0
528,2512.42,2505.3719851479286,1783.8182,2041.4027190102056,2350.0
529,2495.49,2415.449047220132,1372.5195,1834.388645081731,2310.0
530,2556.52,2596.4535895552426,1968.5204,2186.7257581801773,2350.0
531,2630.59,2590.492692467936,1762.4953000000005,2186.7257581801773,2350.0
532,2756.64,2668.490112775008,1709.1168,2296.5631996309016,2350.0
533,2769.62,2797.4646983806074,2215.696,2422.1744450347383,2380.0
534,2525.66,2468.6064622987865,1565.9091999999998,1973.5704234282339,2340.0
535,2628.8,2635.703439137117,1971.6,2283.275244965284,2350.0
536,2547.79,2570.727231131754,1910.8425,2144.3773784274845,2350.0
537,2603.89,2646.803829935616,2031.0342,2272.9222727236634,2350.0
538,2535.88,2579.82219919318,2003.3452,2144.3773784274845,2350.0
539,2709.99,2729.859572058428,2140.8921,2350.2084854292953,2380.0
540,2666.01,2750.89791759508,2266.1085000000003,2374.4056462959957,2380.0
541,2632.03,2634.932091795521,1947.7022,2283.275244965284,2350.0
542,2557.12,2594.05333927507,1994.5536,2186.7257581801773,2350.0
543,2661.17,2630.059936521805,1836.2073,2263.7096693381745,2350.0
544,2570.18,2595.10789150998,1979.0386,2186.7257581801773,2350.0
545,2619.27,2715.177414420525,2226.3795,2342.004673808369,2380.0
546,2702.27,2777.142792329982,2269.9068,2397.572503468034,2380.0
547,2622.32,2596.226142162981,1835.624,2186.7257581801773,2350.0
548,2561.36,2523.291570628517,1716.1112000000005,2041.575807326801,2350.0
549,2651.45,2667.343991060601,2015.102,2296.5631996309016,2350.0
550,2519.52,2597.4690234992195,2066.0064,2186.7257581801773,2350.0
551,2733.56,2654.4197402189807,1722.1428,2283.2415580398306,2350.0
552,2800.63,2773.4617630670205,2044.4599,2397.572503468034,2380.0
553,2945.66,2849.431266177967,2003.0488,2402.1903959630295,2380.0
554,2651.66,2645.553903462541,1962.2284,2272.9222727236634,2350.0
555,2625.79,2593.694694709316,1785.5372000000002,2186.7257581801773,2350.0
556,2497.79,2455.748087812804,1598.5856,1907.5843757779382,2310.0
557,2570.85,2586.777612030454,1953.846,2144.3773784274845,2350.0
558,2547.95,2607.8871643903744,2038.36,2223.1386240161987,2350.0
559,2527.99,2561.9354903774497,1946.5523,2098.677881170197,2350.0
560,2804.04,2857.870340641373,2327.3532,2462.823314083117,2380.0
561,2654.05,2625.9429065131867,1884.3755,2263.7096693381745,2350.0
562,2563.15,2581.080823959336,1896.731,2144.3773784274845,2350.0
563,2582.11,2605.0329151058813,1988.2247,2223.1386240161987,2350.0
564,2530.19,2543.134572683484,1847.0387,2029.3622363474628,2350.0
565,2561.24,2649.171620684552,2125.8292,2283.2415580398306,2350.0
566,2553.28,2586.214941068175,1991.5584,2144.3773784274845,2350.0
567,2676.39,2733.273587748093,2194.6398,2350.2084854292953,2380.0
568,2734.4,2653.25938982674,1722.672,2283.2415580398306,2350.0
569,2594.48,2523.3977551629896,1608.5776,2041.575807326801,2350.0
570,2616.45,2562.358590737336,1674.528,2098.677881170197,2350.0
571,2601.54,2640.454810199625,2029.2012,2283.275244965284,2350.0
572,2542.57,2630.509408569256,2135.7588,2263.7096693381745,2350.0
573,2622.67,2705.575996166214,2203.0428,2327.7288706557683,2350.0
574,2825.7,2901.521305527142,2401.845,2509.6866745996263,2380.0
575,2659.72,2601.6105413655555,1755.4152,2223.1386240161987,2350.0
576,2521.76,2461.708089119909,1538.2736,1908.664420526033,2310.0
577,2688.89,2624.768373577831,1720.8896,2263.7096693381745,2350.0
578,2564.95,2476.8800731188176,1462.0214999999998,1973.5704234282339,2340.0
579,2610.94,2603.850889143588,1879.8768,2223.1386240161987,2350.0
580,2531.04,2452.9842181199056,1468.0032,1907.5843757779382,2310.0
581,2685.04,2617.919979542272,1745.276,2237.565034761311,2350.0
582,2799.1,2769.9324012814604,2043.343,2397.572503468034,2380.0
583,2755.19,2665.0407176187587,1680.6659,2296.5631996309016,2350.0
584,2554.19,2453.12456147658,1328.1788,1907.5843757779382,2310.0
585,2540.27,2592.210367976584,2006.8133,2186.7257581801773,2350.0
586,2568.29,2604.218679892524,1977.5833,2223.1386240161987,2350.0
587,2639.37,2620.2690300347426,1847.559,2263.7096693381745,2350.0
588,2886.4,2984.195985516348,2540.032,2580.4006700165073,2380.0
589,2662.43,2740.3194109334427,2236.4412,2369.7234958471313,2380.0
590,2657.46,2661.351484087539,1993.095,2280.421833279118,2350.0
591,2566.54,2563.4694098763603,1822.2434,2098.677881170197,2350.0
592,2461.65,2503.623163021867,1895.4705,2041.4027190102056,2350.0
593,2495.66,2581.6189763074167,2071.3978,2144.3773784274845,2350.0
594,2526.66,2536.6060451651656,1819.1952,2029.3622363474628,2350.0
595,2860.76,2958.56668082239,2517.4688,2580.4006700165073,2380.0
596,2786.84,2711.6775153396543,1811.446,2342.004673808369,2380.0
597,2604.88,2505.793416973331,1458.7328000000002,2041.4027190102056,2350.0
598,2671.85,2668.735481534733,2003.8875,2296.5631996309016,2350.0
599,2524.93,2433.8767668063297,1363.4622,1866.86031925682,2310.0
600,3651.9,3544.4332600475364,2045.0640000000003,2856.729205424828,3260.86
601,3500.94,3418.395897322167,1960.5264,2505.5177704123766,3215.86
602,3414.99,3214.387343226741,1195.2464999999995,1813.6247536830156,3215.86
603,3370.05,3231.508176024316,1449.1215,1880.613682762711,3215.86
604,3655.11,3532.4960577048523,2010.3105000000005,2818.8915593727556,3260.86
605,3692.1,3448.789791456915,1476.84,2588.2512263265003,3215.86
606,3432.12,3284.731805491484,1475.8116,2150.812572136769,3215.86
607,3370.17,3296.6226731330007,1819.8918,2150.812572136769,3215.86
608,3364.21,3188.93598340166,1244.7577,1757.8568352609702,3215.86
609,3392.29,3184.728306833883,1153.3786,1757.8568352609702,3215.86
610,3668.35,3497.1289053630653,1797.4915,2729.9714085548057,3260.86
611,3612.42,3348.7637112902657,1192.0986,2390.5138726148634,3215.86
612,3541.44,3459.038671503258,2054.0352,2641.5097617637166,3260.86
613,3433.56,3263.1057707957,1373.424,2036.5052743112835,3215.86
614,3442.56,3336.6930539470536,1755.7056,2296.4808781621796,3215.86
615,3470.62,3374.466294527829,1874.1348,2456.972704439641,3215.86
616,3316.66,3151.566504085342,1260.3308,1632.5198697732521,3215.86
617,3481.72,3297.057277081165,1392.688,2154.893874474694,3215.86
618,3731.79,3642.659710154384,2351.0277,3059.566416181252,3285.86
619,3599.8,3463.722432026924,1835.898,2641.5097617637166,3260.86
620,3446.88,3293.814949859704,1516.6272,2154.893874474694,3215.86
621,3501.95,3269.359581320264,1155.6435,2040.586576649208,3215.86
622,3483.99,3279.2231807204507,1219.3964999999998,2036.5052743112835,3215.86
623,3584.03,3453.675603660607,1899.5359000000003,2588.2512263265003,3215.86
624,3632.07,3368.512612837387,1198.5831,2451.238004470617,3215.86
625,3579.08,3435.9525979273626,1789.54,2536.013630346839,3215.86
626,3557.13,3314.009168463784,1209.4242000000002,2279.211096002086,3215.86
627,3433.2,3203.7622794696463,1064.292,1792.5196266051807,3215.86
628,3436.28,3334.701038592554,1752.5028000000002,2296.4808781621796,3215.86
629,3405.35,3241.189408829069,1396.1935,1912.5124667450646,3215.86
630,3495.38,3287.0908646197754,1293.2906,2154.893874474694,3215.86
631,3407.45,3162.193108231051,954.086,1693.1525591160344,3215.86
632,3604.5,3444.2069021170746,1730.16,2551.010147459629,3215.86
633,3637.48,3428.674524153924,1491.3668,2536.013630346839,3215.86
634,3412.52,3321.0306110729807,1808.6356,2296.4808781621796,3215.86
635,3401.66,3176.668622737014,1088.5312,1757.8568352609702,3215.86
636,3445.65,3274.6413544956854,1447.173,2040.586576649208,3215.86
637,3573.75,3342.867018016617,1250.8125,2339.557869499721,3215.86
638,3538.74,3373.462486557851,1592.433,2456.972704439641,3215.86
639,3653.85,3406.293838063663,1351.9245,2510.3336225137896,3215.86
640,3637.87,3539.046639757148,2073.5859,2825.7109692961067,3260.86
641,3514.89,3306.706186206765,1335.6582,2250.4681085409466,3215.86
642,3526.98,3314.2417699067496,1340.2524,2279.211096002086,3215.86
643,3597.03,3524.079457101451,2158.218,2792.916673745479,3260.86
644,3443.04,3228.1510423817926,1170.6336,1884.6949851006354,3215.86
645,3449.13,3226.961770647542,1103.7216,1880.613682762711,3215.86
646,3559.13,3468.9174536085293,2028.7041,2663.3364578258606,3260.86
647,3542.18,3374.744737006813,1558.5592,2456.972704439641,3215.86
648,3423.22,3313.2399365973674,1711.61,2275.1297936641618,3215.86
649,3531.31,3272.373207245123,1024.0799,2040.586576649208,3215.86
650,3487.38,3304.4577240407943,1394.9520000000002,2250.4681085409466,3215.86
651,3652.42,3470.92941418517,1643.5890000000002,2663.3364578258606,3260.86
652,3611.49,3384.876358697959,1408.4811,2486.959488864897,3215.86
653,3843.52,3685.266059765576,2190.8064,3097.4311828239825,3285.86
654,3606.52,3414.134270113267,1514.7384,2490.26885269415,3215.86
655,3450.65,3267.4120673575485,1345.7535,2040.586576649208,3215.86
656,3509.65,3282.7064791275325,1263.474,2154.893874474694,3215.86
657,3527.71,3452.938293984582,2010.7947,2588.2512263265003,3215.86
658,3578.81,3337.694979432822,1216.7954,2339.557869499721,3215.86
659,3398.85,3215.987482108647,1257.5745,1813.6247536830156,3215.86
660,3563.9,3410.4687136787466,1710.672,2490.26885269415,3215.86
661,3572.91,3365.0655382558234,1393.4349,2431.173234650977,3215.86
662,3445.01,3381.030703249367,1963.6557,2456.972704439641,3215.86
663,3399.97,3228.0561217897043,1325.9883,1880.613682762711,3215.86
664,3435.05,3342.527443228536,1820.5765,2339.557869499721,3215.86
665,3383.1,3303.9597365937784,1793.043,2246.386806203022,3215.86
666,3574.14,3486.239133619842,2001.5184,2722.4706254962907,3260.86
667,3565.25,3434.7568061514494,1853.93,2536.013630346839,3215.86
668,3712.26,3627.025305715947,2301.6012,3043.594820310365,3285.86
669,3515.34,3414.1355503643326,1827.9768,2490.26885269415,3215.86
670,3445.31,3378.3169460210784,1963.8267,2456.972704439641,3215.86
